Conversion of an object of class 'genind' into a GENEPOP file with the package 'graph4lg'        
304, 331, 589, 523, 360, 565, 542, 590 
Pop        
Mo_Mo94-83, 141141 121121 191215 136136 222228 155155 212240 167173
Mo_Mo94-134, 133159 121124 201219 120126 222228 147155 192214 165175
Mo_Mo94-315, 141143 121127 201215 136154 220222 155155 222226 161161
Mo_Mo94-378, 141141 121127 197217 126126 228234 155155 184228 155173
Mo_Mo104-74, 141145 121130 211215 154154 220230 147155 222236 161175
Mo_Mo104-78, 133143 121121 175185 146154 230230 151153 190236 161173
Mo_Mo104-127, 143143 115121 177197 126134 228228 147147 204214 169173
Mo_Mo104-205, 141143 115121 197205 126140 222228 155155 204240 173177
Mo_Mo104-224, 143161 115121 203209 126154 214228 147155 222236 165179
Mo_Mo104-305, 141143 115115 203219 126168 228230 155161 186192 161213
Mo_Mo104-312, 133145 124127 189211 142154 228234 147147 184204 173199
Mo_Mo104-355, 143161 115121 177221 120142 222222 147151 224226 173193
Mo_Mo104-356, 133143 121124 189197 136152 220228 147155 196224 147165
Mo_Mo107-95, 141161 121121 183185 126126 228230 147155 192222 173193
Mo_Mo104-172, 133141 121127 177211 126152 228228 147155 204226 177179
Mo_Mo107-210, 119141 121127 209221 142142 222228 155159 194218 167209
Mo_Mo107-328, 133133 121124 203219 126140 222230 153157 192212 155173
Mo_Mo107-375, 143161 115127 177189 152152 222222 147147 186204 173177
Mo_Mo112-12, 141143 121121 197211 136140 222228 165175 222236 197211
Mo_Mo112-82, 133143 121127 189207 120126 222230 147147 188226 157175
Mo_Mo112-87, 119133 121127 207215 120142 228230 147157 190192 167173
Mo_Mo112-153, 141141 124127 189217 130136 228236 155155 204236 161193
Mo_Mo112-168, 133143 121121 209217 140154 222236 147175 186226 167175
Mo_Mo112-228, 133141 127127 197221 120142 222222 155155 222240 161167
Mo_Mo112-310, 141161 121121 197219 126146 232236 153157 252256 155179
Mo_Mo112-336, 133141 121127 215221 142142 228234 155157 224242 161167
Mo_Mo133-137, 141143 115127 181217 126168 224230 155175 190226 167179
Mo_Mo133-170, 141143 121124 185207 120154 222222 147155 224256 165165
Mo_Mo133-182, 133143 121121 203219 130142 220220 153155 210212 201207
Mo_Mo133-189, 143159 121127 201217 126154 222228 155155 192226 167167
Mo_Mo133-302, 141143 127127 197217 142152 222222 155155 242256 153175
Mo_Mo133-335, 119161 121124 219223 120126 228238 151155 186204 155173
Mo_Mo133-358, 133145 127127 211225 142152 228234 143153 210242 167201
Mo_Mo133-361, 141143 115121 189189 134142 222228 155167 214236 155175
Mo_Mo62-2, 143145 115127 187219 142142 222230 155175 228236 149161
Mo_Mo62-4, 133141 121127 201211 142142 220222 155155 204212 173179
Mo_Mo62-6, 133141 121124 183215 126154 222228 153155 236236 167193
Mo_Mo62-9, 143143 121127 215225 126154 220222 153175 194226 179179
Mo_Mo62-11, 141145 115127 217219 140142 228230 147155 222226 167177
Mo_Mo62-13, 141141 127127 183189 120154 228234 147147 192204 167173
Mo_Mo62-14, 143145 121121 183213 120142 228230 147175 194194 173207
Mo_Mo62-15, 141143 121121 167167 152152 220222 147157 184236 149173
Mo_Mo62-16, 143143 121121 183201 126126 228232 149151 194224 179183
Mo_Mo62-17, 141161 121121 167183 130146 228230 155155 214222 149149
Mo_Mo62-18, 141161 121127 201211 134154 214228 151155 222238 161163
Mo_Mo62-19, 133143 124127 177197 120126 228228 153175 226236 179179
Mo_Mo62-25, 133133 121127 185189 126136 228234 147155 186238 161167
Mo_Mo62-28, 143145 121127 183209 126146 222222 149163 222240 173179
Mo_Mo62-31, 141159 121127 203211 126154 222228 153155 212238 175183
Mo_Mo62-32, 143163 121124 183221 152154 222230 147147 184222 179209
Mo_Mo62-33, 133143 121127 203219 126152 220230 147155 196222 149167
Mo_Mo62-35, 133143 121124 219221 126152 228228 149151 194222 163193
Mo_Mo62-38, 143153 121127 177179 126136 228228 147147 184242 143167
Mo_Mo62-39, 133143 124127 207217 126130 230230 155163 190222 155175
Mo_Mo62-40, 133133 115121 203215 126136 220234 147175 196232 161175
Mo_Mo62-43, 141141 121121 185217 136154 230234 147155 226226 167177
Mo_Mo62-44, 133133 121124 189211 126138 222228 147147 194210 173175
Mo_Mo62-45, 141143 121127 183217 120136 222228 153155 194214 161173
Mo_Mo62-49, 149155 121121 189203 126152 222228 147155 188242 159185
Mo_Mo62-51, 141161 121121 179193 134154 228228 153155 190204 165193
Mo_Mo74-100, 133141 121121 199219 142154 230234 147155 186222 177177
Mo_Mo74-307, 141147 130133 209217 140142 224228 155155 184236 161169
Mo_Mo74-320, 141143 121127 217219 126142 222234 147147 226226 167177
Mo_Mo74-323, 133141 124127 209211 126136 222228 155157 214222 167209
Mo_Mo74-324, 143143 121127 177189 120142 222234 147163 230256 155173
Mo_Mo74-340, 133143 121127 209213 134152 222228 155163 232242 161173
Mo_Mo78-132, 133141 124127 217253 134140 228234 153175 192210 173183
Mo_Mo78-180, 119161 121127 181183 126134 228228 153155 222222 165173
Mo_Mo78-311, 141161 115121 197217 120120 222234 155155 214242 169169
Mo_Mo81-84, 141145 115127 187203 142154 214228 147147 194222 165175
Mo_Mo81-304, 119143 121121 201203 126136 222230 155155 194246 165167
Mo_Mo81-317, 145165 124127 207217 134154 228228 155163 236238 173193
Mo_Mo81-343, 133141 121121 217219 128142 220234 149151 192216 161165
Mo_Mo81-345, 133133 124127 211215 134154 228228 155155 214220 155169
Mo_Mo90-104, 133143 121121 217219 136142 230240 157163 222256 173179
Mo_Mo90-131, 133141 115121 197253 142152 222228 147155 210236 161193
Mo_Mo90-135, 133141 127127 189203 120126 234236 153157 192214 155173
Mo_Mo90-160, 143143 121127 209215 126136 222228 153157 214222 155219
Mo_Mo90-162, 133143 121127 209251 126152 222228 147155 186198 165173
Mo_Mo90-169, 133143 127127 183217 154154 228228 147155 184256 165207
Mo_Mo90-187, 119141 121124 183217 130134 228230 155157 220222 167175
Mo_Mo90-208, 143143 127127 189209 126126 220240 147155 204232 169175
Mo_Mo90-230, 133143 121121 189211 120130 220228 155159 194240 171207
Mo_Mo141-26, 133141 121127 207215 126152 222228 147155 220222 173179
Mo_Mo141-80, 131153 121121 203211 136140 228230 147157 226228 163175
Mo_Mo141-102, 141143 124127 183217 142154 214234 147165 194238 161167
Mo_Mo141-141, 133133 121121 209217 120126 220230 155155 186222 167193
Mo_Mo141-198, 133161 127127 217219 142154 222228 155155 186224 165179
Mo_Mo141-303, 133133 121127 185189 126136 222222 155155 226236 167173
Mo_Mo141-354, 141143 127127 197209 126152 228232 155157 222256 167193
Mo_Mo141-363, 133141 115124 167223 120170 228228 153155 226230 163173
Mo_Mo141-366, 141143 127127 191219 126126 228230 147147 186226 161173
Mo_Mo141-367, 131141 121127 189209 126152 228242 157163 204222 155177
Mo_Mo142-85, 159161 121124 183189 126136 222228 147159 186186 161173
Mo_Mo142-108, 143143 121124 211217 120130 228234 155155 184222 159179
Mo_Mo142-121, 141143 121124 215217 142142 230236 153163 184190 167207
Mo_Mo142-159, 141161 121121 183217 156168 228230 147153 212226 161167
Mo_Mo142-166, 143161 115121 211221 126154 228230 147155 214226 161197
Mo_Mo148-94, 119143 121127 215253 126154 222228 147147 196214 161161
Mo_Mo148-193, 133143 124127 219221 136168 220222 147163 226230 149149
Mo_Mo148-212, 133143 115127 185217 136152 214230 147155 190218 171171
Mo_Mo148-334, 141161 115124 209225 126152 214222 147155 204226 161177
Mo_Mo148-337, 143145 121127 185203 120140 228228 151157 204210 175179
Mo_Mo148-372, 145161 121121 197213 142154 228228 155157 226238 161179
Mo_Mo151-130, 141145 115124 183189 120142 220222 153175 226226 201209
Mo_Mo151-325, 133141 121121 197219 126134 228230 147147 214242 161209
Mo_Mo151-357, 133141 124124 197219 142154 228228 147155 226238 167173
Mo_Mo151-368, 143143 121121 207217 144154 228228 147155 204242 165177
Mo_Mo153-64, 133145 121124 203209 126126 220234 155155 222242 171173
Mo_Mo153-125, 141143 115121 189217 126142 220228 147153 192194 165167
Mo_Mo153-151, 141145 115121 203211 136154 222222 149151 192204 171181
Mo_Mo153-154, 145153 121127 197217 126140 222230 155155 186214 161167
Mo_Mo153-188, 133143 115121 177203 152154 230236 157157 226242 161175
Mo_Mo153-319, 141141 121127 177205 126126 222228 147155 212236 161197
Mo_Mo153-349, 141161 115121 203219 126142 222230 147159 194246 175183
Mo_Mo153-352, 119133 115127 183205 126142 220228 153155 184226 161195
Mo_Mo153-353, 133141 121124 189221 142152 220222 147157 200226 169177
Mo_Mo153-373, 133165 121124 203211 126136 222222 147153 210236 173175
Mo_Mo155-101, 141145 127127 189203 126136 228234 153155 192210 177193
Mo_Mo155-120, 143161 121127 177219 142152 228228 155155 214224 173193
Mo_Mo155-143, 133143 121121 209221 136154 228228 147175 210212 173179
Mo_Mo155-178, 133161 127127 207223 126144 222228 147155 222224 167209
Mo_Mo155-306, 133141 127127 207209 142152 220234 147151 204260 155175
Mo_Mo155-332, 143143 115121 167197 120134 228236 155175 194222 161177
Mo_Mo155-376, 119143 121121 209211 126136 222234 155157 194226 165193
Mo_Mo161-93, 141141 121127 191199 140146 230234 147153 204226 177193
Mo_Mo161-165, 141143 121127 189203 126154 222234 147147 186242 185197
Mo_Mo161-167, 141161 115127 207217 142142 222228 155159 210242 159193
Mo_Mo161-175, 133141 127127 197253 120126 222228 157157 204204 169193
Mo_Mo161-197, 141141 115121 183209 126154 220230 153155 190226 167177
Mo_Mo161-211, 119153 121121 199217 130142 222228 155155 224242 161165
Mo_Mo161-215, 133141 121124 183211 134136 218228 155175 212226 149161
Mo_Mo163-73, 119153 115121 197217 126126 228234 153155 212214 181181
Mo_Mo163-77, 133143 115121 189197 120154 220228 155163 204242 149209
Mo_Mo163-90, 141145 115121 217217 126142 228236 155161 222238 169183
Mo_Mo163-106, 141141 121127 203219 126126 220228 153175 226242 167173
Mo_Mo163-173, 139141 115121 207211 126142 220228 155163 184210 143173
Mo_Mo163-183, 133133 121130 209217 126146 222228 153155 224236 165205
Mo_Mo163-184, 133145 121121 215215 126142 228228 147155 226226 167183
Mo_Mo178-61, 133143 121124 199221 142142 222230 155175 190226 173197
Mo_Mo178-217, 143145 115121 215215 136142 220226 155163 186238 175209
Mo_Mo178-223, 133133 121124 203219 126126 228236 153153 204236 137207
Mo_Mo178-301, 141145 121127 183219 126154 236236 147161 210242 161167
Mo_Mo178-322, 143143 127127 183207 126126 228230 155159 194204 161167
Mo_Mo178-333, 133133 127127 183221 126154 228234 153155 190192 165167
Mo_Mo192-65, 133141 121124 209211 134138 216216 147153 184238 161173
Mo_Mo192-133, 143161 115127 177217 136140 220220 147159 194224 173177
Mo_Mo192-318, 119133 115127 211217 120120 228228 147151 240242 161173
Mo_Mo192-329, 145145 127127 183217 140152 234234 147155 210222 161175
Mo_Mo192-377, 133141 121127 189209 126134 222222 147159 214226 161173
Mo_Mo205-114, 143145 127127 183205 126136 210230 155163 232240 161203
Mo_Mo205-314, 143143 124124 199203 126126 228234 155155 210214 175181
Mo_Mo205-346, 133143 121124 185197 126126 220240 155155 204226 161193
Mo_Mo205-365, 141143 121121 203209 126140 228228 153155 214236 171173
Mo_Mo207-123, 133141 115121 185213 126136 228234 147157 204222 167167
Mo_Mo207-140, 143143 124127 185197 120142 230234 149153 192214 167173
Mo_Mo207-226, 139159 115121 185201 142142 228230 155159 234236 161167
Mo_Mo207-331, 143159 124124 217219 142152 228234 147155 222226 177179
Mo_Mo207-348, 133143 121124 205215 142172 222228 155159 192226 165167
Mo_Mo207-370, 143161 121127 189203 152154 222234 155157 190236 173179
Mo_Mo207-371, 141163 121121 209211 120126 220220 153157 228240 165177
Mo_Mo217-89, 141141 115127 183203 120136 222222 153155 184232 149175
Mo_Mo217-105, 141143 115127 207253 120154 222236 147155 190192 155173
Mo_Mo217-122, 133161 124127 209215 120140 222222 175175 212214 173177
Mo_Mo217-136, 133141 121124 197203 126136 222240 147155 190246 173203
Mo_Mo217-146, 119141 121121 203217 120126 220220 147155 192236 165177
Mo_Mo217-147, 143161 121127 183211 126142 230234 153155 186222 167167
Mo_Mo217-156, 119141 124127 177189 136150 222230 147147 192204 161165
Mo_Mo230-369, 133159 121124 205219 134136 222234 155159 222228 161173
Mo_Mo243-157, 141143 121121 199201 134154 228230 147147 258260 173175
Mo_Mo243-204, 141161 121121 197221 136164 230230 147155 224236 161171
Mo_Mo243-206, 141143 121124 183211 126134 222230 147147 204222 173207
Mo_Mo243-227, 141143 115127 215217 120136 232234 157175 194238 165165
Mo_Mo243-309, 119141 121127 189253 120142 230230 147157 236260 163167
Mo_Mo243-321, 133143 115127 177201 130152 228234 155155 214222 167173
Mo_Mo282-152, 143145 115121 189189 126136 222228 147163 218226 173173
Mo_Mo217-186, 141143 121121 189219 152158 228230 153155 190204 165177
Mo_Mo217-202, 141145 121124 209215 134154 222228 153155 214236 167167
Mo_Mo217-203, 153159 121121 201217 126172 222228 155159 192242 149165
Mo_Mo230-185, 141153 115121 185219 126126 222222 153155 204228 161173
Mo_Mo230-218, 119141 115121 189209 120136 222234 153155 192236 169189
Mo_Mo230-300, 133143 115124 199209 136140 220228 149163 226236 159173
Mo_Mo230-339, 143145 115127 177201 120126 222230 153155 222224 167175
Mo_Mo282-195, 119143 121130 211219 126126 222234 163175 212214 161179
Mo_Mo282-219, 133143 121121 183219 152154 228234 147149 190226 165175
Mo_Mo282-313, 133161 115127 197203 126140 222222 147155 236260 173209
Mo_Mo282-330, 141143 121124 203211 136142 222230 147155 192236 165207
Mo_Mo282-344, 133161 121127 167207 126154 222222 155175 204222 167193
Mo_Mo282-359, 133141 121130 205219 126136 230234 155175 212214 149173
Mo_Mo282-364, 133133 121127 209221 142142 230236 147147 184194 173179
Pop        
Puna_Puna1, 141143 127127 189205 134154 220232 155155 186210 165197
Puna_Puna2, 133141 127127 183253 126136 222230 153155 192192 161211
Puna_Puna3, 141143 121124 197197 120120 228228 147155 226238 155165
Puna_Puna4, 133141 121127 197205 126126 230242 147159 194236 161173
Puna_Puna5, 119133 127127 183197 136142 210228 147155 236236 165213
Puna_Puna6, 133141 115121 189203 142154 220222 153155 186240 161175
Puna_Puna7, 141141 121127 221255 126126 222228 153155 198256 177193
Puna_Puna8, 141159 121121 197211 126136 210226 147153 184246 165175
Puna_Puna9, 133145 121121 197211 126142 222228 155155 184214 155161
Puna_Puna10, 143145 121124 181219 130134 220228 155155 194242 151161
Puna_Puna11, 133143 121124 189211 152164 220230 147175 226236 161161
Puna_Puna12, 119161 115121 175217 134136 222228 149157 190192 171173
Puna_Puna13, 131143 121124 197211 126126 222242 155155 204226 155179
Puna_Puna14, 119143 127127 181255 126136 220230 155157 236256 175193
Puna_Puna15, 143143 121127 189219 126142 228234 147155 204222 161207
Puna_Puna16, 141143 115121 225255 126152 228228 155155 204222 149161
Puna_Puna17, 143145 121124 209253 152152 222228 149153 204236 155161
Puna_Puna18, 133141 121127 209209 152154 228228 153157 210214 169175
Puna_Puna19, 141153 121127 197221 126142 220228 147151 186222 179209
Puna_Puna20, 133161 115121 165219 120130 230230 151155 184260 149179
Puna_Puna21, 143143 121127 219253 126152 228228 149153 204222 151157
Puna_Puna22, 143145 121121 217217 120142 222228 147155 204204 161161
Puna_Puna23, 133143 121127 207221 126154 222236 147155 186226 171177
Puna_Puna24, 133141 127127 201221 136140 220228 155157 226240 145183
Puna_Puna25, 133141 115127 197257 126140 228228 147155 236238 157213
Pop        
Tahaa_Tahaa1, 133133 121127 185211 120136 222234 155175 220222 171175
Tahaa_Tahaa2, 141141 112121 183217 134164 220222 147165 194232 161165
Tahaa_Tahaa3, 133143 121127 199209 124130 228246 147157 226226 173203
Tahaa_Tahaa4, 141159 121124 203209 152154 230236 147151 204256 149177
Tahaa_Tahaa5, 133143 115121 217219 142142 228230 147153 220236 161175
Tahaa_Tahaa6, 143143 121127 211219 126168 220228 155155 226242 155165
Tahaa_Tahaa7, 119141 115124 183197 126152 228228 155159 186222 161175
Tahaa_Tahaa8, 143145 115127 177203 126142 228230 147147 204226 165183
Tahaa_Tahaa9, 141153 127127 185221 120126 220236 153155 222226 167197
Tahaa_Tahaa10, 143161 127127 189219 126142 222228 147163 204242 173183
Tahaa_Tahaa11, 133141 115127 197197 126136 220228 155163 226242 161171
Tahaa_Tahaa12, 141145 115127 213217 126142 214228 151169 190194 163173
Tahaa_Tahaa13, 141141 121121 201209 126152 228236 155163 210236 165175
Tahaa_Tahaa14, 141143 127127 205221 120126 222228 153155 204226 161203
Tahaa_Tahaa15, 133141 121127 189257 130142 220222 147155 228236 169173
Tahaa_Tahaa16, 133141 121121 183203 130154 234234 147153 180236 159193
Tahaa_Tahaa17, 133133 121127 209219 136136 228230 153155 236256 175207
Tahaa_Tahaa18, 143143 115127 197219 152154 228228 147157 184184 155207
Tahaa_Tahaa19, 119141 121124 203215 126142 228236 153175 186236 199211
Tahaa_Tahaa20, 119141 121127 183211 130152 228240 147155 192224 149167
Tahaa_Tahaa21, 133143 127127 183193 120120 220222 153155 190190 171207
Tahaa_Tahaa22, 133155 121121 177223 136146 228240 155157 190226 149155
Tahaa_Tahaa23, 141145 121127 195209 126142 230232 147163 194242 165209
Tahaa_Tahaa24, 141141 127127 205215 136142 222222 159163 194194 165175
Tahaa_Tahaa25, 119141 121127 209209 130130 222228 153155 222236 155167
Tahaa_Tahaa26, 141141 115127 197221 126126 222228 147155 190222 167175
Tahaa_Tahaa27, 119133 121121 199289 136154 228236 155155 186192 149183
Tahaa_Tahaa28, 133145 121127 203209 126142 228230 147147 210226 163175
Tahaa_Tahaa29, 141143 115124 197209 126152 228228 147157 190212 177179
Tahaa_Tahaa31, 133143 115127 211217 120126 228230 155155 236240 165173
Tahaa_Tahaa32, 143145 121127 217283 142166 226234 147151 212226 173173
Tahaa_Tahaa33, 133141 121127 209213 136146 228228 147151 226240 167171
Tahaa_Tahaa34, 141141 121124 203211 126136 222228 147159 190236 193207
Tahaa_Tahaa35, 143143 121121 211219 152152 228228 153155 236248 155173
Tahaa_Tahaa36, 141141 124124 197209 130142 232240 147155 204226 163165
Tahaa_Tahaa37, 143163 121127 191197 142154 234240 147147 184236 173193
Pop        
TemTetia_Tem1, 143143 124127 195211 136140 222228 147155 184242 173173
TemTetia_Tem2, 143145 115127 219225 152152 230236 147155 204222 173173
TemTetia_Tem3, 119161 121127 183209 134152 222230 147157 184222 173183
TemTetia_Tem4, 133133 115121 211217 126144 220228 155175 208226 163207
TemTetia_Tem5, 145161 124124 209215 126140 220230 153155 184190 177207
TemTetia_Tem6, 133141 115124 215221 126142 228230 147159 214222 161165
TemTetia_Tem7, 133141 115127 217217 126130 220228 153163 184212 167177
TemTetia_Tem8, 133143 124127 183217 126152 222234 147157 222236 165181
TemTetia_Tem9, 133141 121127 215221 126136 222222 153155 224240 167183
TemTetia_Tem10, 119141 127127 197203 152152 222234 155155 214224 149161
TemTetia_Tem11, 141161 124127 185189 126134 228234 151155 226274 149173
TemTetia_Tem12, 141143 115127 189211 126136 234236 151153 212238 161171
TemTetia_Tem13, 143143 121121 219219 126154 222228 155175 200222 165193
TemTetia_Tem14, 133141 121124 189203 130152 228228 147155 192214 167193
TemTetia_Tem15, 143161 124127 183209 126142 214230 155155 234236 155179
TemTetia_Tem16, 141163 127127 197211 126126 222222 155157 212212 165177
TemTetia_Tem17, 133143 121121 189199 126126 228230 147147 192256 173195
TemTetia_Tem18, 133145 121127 209221 142164 228234 153155 156184 165173
TemTetia_Tem19, 133141 115121 203205 126126 222230 155157 222226 153163
TemTetia_Tem20, 141143 121127 185201 126158 222222 147155 196226 167169
TemTetia_Tem21, 133141 121127 183203 142152 224230 147157 184222 167173
TemTetia_Tem22, 143145 127127 189197 120126 228228 155175 236252 167173
TemTetia_Tem23, 141161 121121 207211 134140 228232 147153 226236 161173
TemTetia_Tem24, 141161 121121 199217 140156 220228 153159 222258 161167
TemTetia_Tem25, 139143 115121 189197 126142 230236 147155 204236 149175
TemTetia_Tem26, 141141 127127 219219 120126 220222 155155 192230 159181
TemTetia_Tem27, 139139 115121 217223 126126 222228 159163 184192 147147
TemTetia_Tem28, 141143 115127 203203 126140 222228 147147 222226 161165
TemTetia_Tem29, 143173 121124 183203 126154 222234 155175 214236 161193
TemTetia_Tem30, 141161 124127 209219 126154 228228 147155 194194 173205
TemTetia_Tem31, 119141 115127 203219 136152 222228 153155 184222 173179
TemTetia_Tem32, 143143 121121 193211 126164 222230 147147 194212 175177
TemTetia_Tem33, 143145 121121 181209 126136 234234 147155 192244 149175
TemTetia_Tem34, 133133 124127 189215 130152 220228 155175 226236 149209
TemTetia_Tem35, 141161 121127 183209 126154 220230 155155 224226 161175
TemTetia_Tem36, 141143 121127 179203 120140 228230 147153 204222 193207
TemTetia_Tem37, 143161 121121 197205 126134 228234 147155 204226 165173
TemTetia_Tem38, 145161 121121 211225 126140 222222 153155 204222 171177
TemTetia_Tem39, 141141 121121 201215 126140 222228 149175 222256 161171
TemTetia_Tem40, 143143 124127 199219 126142 228234 147153 204222 161163
TemTetia_Tem41, 119143 121127 207211 126152 228230 151151 192216 173175
TemTetia_Tem42, 141143 121121 183217 120154 230234 155155 224264 163165
TemTetia_Tem43, 141143 121121 209211 126136 222230 147151 184228 149153
TemTetia_Tem44, 133143 124127 215215 140154 220236 153159 184222 165179
TemTetia_Tem45, 133145 115127 183221 120146 220228 155155 212240 161173
TemTetia_Tem46, 141141 127127 183217 120152 222222 147155 222222 179215
TemTetia_Tem47, 133143 124127 183187 120126 220232 155175 242242 173175
TemTetia_Tem48, 119141 115115 199217 120152 210230 147155 222226 173215
TemTetia_Tem49, 133145 121124 177201 126142 222232 147155 222242 173179
TemTetia_Tem50, 115141 121121 185205 126154 228230 147155 192192 171205
TemTetia_Tem51, 141159 121124 189209 126154 228240 147147 190222 161181
TemTetia_Tem52, 133141 115121 197219 126168 230236 147147 204222 161207
TemTetia_Tem53, 133141 121127 177189 126126 230238 151155 226226 187193
TemTetia_Tem54, 143147 124130 209219 134136 228234 147147 222222 155165
TemTetia_Tem55, 141159 115127 221289 136136 210230 153157 222226 161171
TemTetia_Tem56, 131145 121121 197213 126142 228228 147175 190222 167173
TemTetia_Tem57, 161161 115121 183217 126136 228228 153153 220236 173209
TemTetia_Tem58, 141143 121127 187211 126136 228230 155175 190238 155167
TemTetia_Tem59, 133153 115127 205211 120126 220228 155175 192210 167169
