mean_New Caledonia,var_Fiji,var_Tuamotus,mean_Fiji,mean_Tuamotus,var_Societies,mean_PNG,var_New Caledonia,n_Fiji,mean_Societies,var_PNG,n_New Caledonia
141.52173913043478,51.29465953041372,52.72234293811998,142.74022346368716,141.6986301369863,83.82301600170905,140.09722222222223,72.19178802376321,716,141.20181405895693,76.24222999223,828
123.64613526570048,13.562673360159394,17.162068965517243,122.36173184357541,122.5,15.145683244921123,123.72916666666667,24.129767391596424,716,122.63945578231292,23.40166083916084,828
227.97826086956522,30.18541235301012,38.13442113442113,227.95530726256985,226.63888888888889,31.063690250977423,227.97222222222223,100.75406130066769,716,227.11111111111111,88.8943278943279,828
142.86231884057972,156.99185592890734,108.17269721303732,141.68067226890756,134.27397260273972,140.38483891475622,145.97222222222223,152.42116607959625,716,136.3514739229025,142.54467754467754,828
216.6319612590799,511.2005625659257,466.0506376948512,217.6927374301676,212.58904109589042,388.6956174827101,220.90277777777777,569.6316560275882,716,216.14739229024943,813.3611111111111,828
155.475845410628,28.71158338867836,39.452810581010866,155.93296089385476,153.9041095890411,40.964483258305215,153.65277777777777,70.72372056615787,716,154.01814058956916,99.17929292929293,828
205.64492753623188,233.77910692659296,255.70014170996694,202.61173184357543,206.3835616438356,293.97266557020083,207.70833333333334,546.9934808895431,716,205.26530612244898,552.4178321678322,828
170.524154589372,171.175278352932,138.94832309872461,175.53072625698323,172.31506849315068,215.706131714888,168.05555555555554,233.98369638236102,716,173.08843537414967,168.27661227661227,828
