304	331	589	523	360	565	542	590
Lion_Lion52	1	143	121	253	150	228	181	258	179
Lolo_Lolo1	1	131	121	189	140	228	151	186	157
Lolo_Lolo1	1	143	124	237	152	228	153	228	173
Lolo_Lolo2	1	141	118	189	136	222	139	158	187
Lolo_Lolo2	1	143	124	215	140	230	139	182	197
Lolo_Lolo3	1	131	124	201	148	228	151	186	145
Lolo_Lolo3	1	133	127	203	162	230	153	262	175
Lolo_Lolo4	1	133	121	191	142	210	139	172	155
Lolo_Lolo4	1	133	127	203	144	232	139	172	157
Lolo_Lolo5	1	133	115	189	152	226	151	256	169
Lolo_Lolo5	1	141	124	211	160	228	153	268	175
Lolo_Lolo6	1	133	121	189	156	216	151	204	161
Lolo_Lolo6	1	143	127	219	164	234	155	220	179
Lolo_Lolo7	1	141	124	175	146	224	139	188	165
Lolo_Lolo7	1	145	127	179	146	228	145	252	175
Lolo_Lolo8	1	133	115	183	138	226	151	204	165
Lolo_Lolo8	1	141	130	189	152	228	175	254	179
Lolo_Lolo9	1	143	130	211	144	228	153	218	155
Lolo_Lolo9	1	157	133	221	146	234	155	252	197
Manu_Manu1	1	131	121	189	144	220	139	186	169
Manu_Manu1	1	131	133	189	178	228	153	212	183
Manu_Manu2	1	131	118	203	146	228	139	192	163
Manu_Manu2	1	143	124	213	150	236	149	236	167
Manu_Manu3	1	131	121	205	130	230	151	204	141
Manu_Manu3	1	143	124	251	134	234	151	258	169
Manu_Manu4	1	129	124	211	134	226	151	236	173
Manu_Manu4	1	141	127	211	150	230	151	242	185
Manu_Manu5	1	143	118	203	140	230	147	192	163
Manu_Manu5	1	155	121	217	140	234	147	210	173
Manu_Manu6	1	147	121	189	134	210	155	210	169
Manu_Manu6	1	157	130	197	134	232	181	258	181
Manu_Manu7	1	131	124	197	120	212	139	216	163
Manu_Manu7	1	139	127	201	150	228	151	244	179
Manu_Manu8	1	131	121	173	138	224	151	178	167
Manu_Manu8	1	141	130	211	148	228	151	230	185
Manu_Manu9	1	141	115	193	138	228	153	204	175
Manu_Manu9	1	143	127	209	138	228	159	262	181
Manu_Manu10	1	131	118	239	134	222	153	184	165
Manu_Manu10	1	155	127	257	140	232	153	232	175
Manu_Manu11	1	135	121	193	144	228	151	198	163
Manu_Manu11	1	143	127	203	154	256	175	212	165
Manu_Manu13	1	131	121	177	136	228	139	212	155
Manu_Manu13	1	141	124	205	146	234	153	228	165
Manu_Manu14	1	141	124	167	140	224	153	212	169
Manu_Manu14	1	141	133	191	168	226	175	252	169
Manu_Manu15	1	143	124	203	146	224	151	182	161
Manu_Manu15	1	147	124	207	152	234	153	258	169
Go_Go1	2	141	121	191	146	228	147	176	175
Go_Go1	2	143	133	199	152	238	163	256	193
Go_Go2	2	131	121	199	126	224	151	206	153
Go_Go2	2	143	130	215	134	230	151	256	177
Go_Go3	2	137	130	189	120	216	147	188	175
Go_Go3	2	145	139	205	142	230	151	208	223
Go_Go4	2	143	121	183	144	210	171	196	175
Go_Go4	2	143	124	233	150	234	173	220	179
Go_Go5	2	133	121	201	120	228	151	192	165
Go_Go5	2	135	127	255	150	232	153	216	181
Go_Go6	2	125	118	201	162	226	147	212	137
Go_Go6	2	141	121	207	164	228	151	228	191
Go_Go7	2	145	121	189	134	226	163	228	177
Go_Go7	2	155	124	199	154	228	173	234	189
Go_Go8	2	131	121	169	134	210	141	186	175
Go_Go8	2	135	124	201	150	218	153	228	197
Go_Go9	2	133	124	203	126	212	149	184	141
Go_Go9	2	143	127	203	144	226	169	200	175
Go_Go10	2	141	121	201	138	220	149	202	173
Go_Go10	2	141	136	203	158	228	151	322	195
Go_Go11	2	141	121	201	134	212	153	210	175
Go_Go11	2	159	124	223	162	244	155	232	177
Go_Go12	2	131	121	205	138	210	153	204	179
Go_Go12	2	131	130	215	148	220	155	222	179
Go_Go13	2	141	121	203	132	232	147	210	171
Go_Go13	2	161	133	233	140	242	149	216	179
Go_Go14	2	141	121	169	140	210	147	198	163
Go_Go14	2	143	127	221	142	224	175	206	177
Go_Go15	2	143	115	167	136	228	165	204	161
Go_Go15	2	143	124	227	140	244	167	230	175
Go_Go16	2	141	115	193	134	228	151	232	147
Go_Go16	2	143	133	273	136	254	153	256	161
Go_Go17	2	143	121	191	134	228	151	214	157
Go_Go17	2	145	127	201	136	228	173	232	163
Go_Go18	2	119	121	177	132	210	155	242	165
Go_Go18	2	143	121	189	134	228	173	254	193
Go_Go19	2	143	121	189	134	222	155	178	169
Go_Go19	2	143	124	195	154	230	155	228	171
Go_Go20	2	143	124	189	160	224	153	228	169
Go_Go20	2	143	127	201	164	232	153	266	175
Go_Go21	2	141	118	181	134	220	147	208	147
Go_Go21	2	143	121	201	142	224	151	212	175
Go_Go22	2	131	121	191	134	210	151	196	141
Go_Go22	2	141	121	211	140	230	161	204	203
Go_Go23	2	141	115	199	138	228	147	188	169
Go_Go23	2	145	121	201	142	232	173	236	171
Go_Go24	2	133	115	193	140	226	147	178	167
Go_Go24	2	143	130	245	140	230	159	250	193
Go_Go25	2	133	121	175	134	216	151	212	165
Go_Go25	2	143	127	183	138	230	167	238	177
Go_Go27	2	143	121	167	136	216	147	212	165
Go_Go27	2	143	127	227	140	222	153	226	169
Go_Go28	2	131	121	211	134	230	147	222	179
Go_Go28	2	143	130	221	156	242	153	226	185
Go_Go29	2	131	121	185	136	222	151	208	169
Go_Go29	2	143	121	189	142	228	157	224	199
Go_Go30	2	139	121	201	134	226	147	204	145
Go_Go30	2	139	124	243	136	240	151	208	161
Go_Go31	2	143	127	183	140	228	151	234	175
Go_Go31	2	143	136	191	162	232	155	240	177
Go_Go32	2	145	127	189	130	230	147	212	165
Go_Go32	2	157	127	261	134	236	155	214	177
Go_Go33	2	143	115	165	120	236	151	222	157
Go_Go33	2	143	118	167	134	240	151	250	171
Go_Go34	2	143	121	189	130	220	149	194	157
Go_Go34	2	143	124	199	140	232	155	210	183
Go_Go35	2	143	121	195	120	228	147	182	165
Go_Go35	2	143	121	201	134	236	155	218	177
Go_Go36	2	143	121	191	132	244	153	206	165
Go_Go36	2	145	130	201	134	262	155	244	177
Go_Go37	2	139	124	175	158	228	153	192	159
Go_Go37	2	141	127	241	158	240	175	218	197
Go_Go38	2	147	118	193	120	224	151	212	155
Go_Go38	2	159	133	207	144	238	165	264	159
Go_Go39	2	143	118	185	140	228	155	192	155
Go_Go39	2	159	118	189	168	236	163	236	197
Go_Go40	2	131	121	179	134	216	155	172	165
Go_Go40	2	143	121	195	142	238	157	250	165
Go_Go41	2	141	118	203	132	228	161	218	177
Go_Go41	2	141	124	203	150	248	161	232	179
Go_Go42	2	141	115	203	120	230	153	194	157
Go_Go42	2	141	127	207	158	230	155	224	177
Go_Go43	2	143	121	211	134	228	153	212	169
Go_Go43	2	151	127	223	134	228	155	224	175
Go_Go44	2	143	121	189	134	226	153	204	169
Go_Go44	2	159	127	257	150	228	153	226	181
Go_Go45	2	141	118	223	142	220	153	176	165
Go_Go45	2	157	118	233	158	228	165	232	189
Go_Go46	2	141	121	179	146	228	147	234	157
Go_Go46	2	141	124	201	158	238	157	242	163
Go_Go47	2	137	121	183	134	222	169	192	155
Go_Go47	2	153	121	223	170	232	179	232	165
Go_Go48	2	167	115	191	140	228	145	212	137
Go_Go48	2	167	121	243	146	238	155	212	171
Go_Go49	2	133	121	197	128	216	147	196	141
Go_Go49	2	141	124	229	134	228	161	232	173
Go_Go50	2	143	121	179	136	226	151	192	173
Go_Go50	2	143	127	239	146	232	151	210	181
Go_Go51	2	141	115	167	140	216	151	230	161
Go_Go51	2	157	118	209	156	224	151	242	233
Go_Go52	2	141	121	193	134	232	149	196	147
Go_Go52	2	141	127	201	136	234	165	240	171
Go_Go53	2	143	121	193	150	210	147	192	163
Go_Go53	2	143	130	203	166	226	147	212	165
Go_Go54	2	135	118	191	134	208	147	232	155
Go_Go54	2	143	127	197	140	236	153	232	173
Go_Go55	2	149	121	167	140	230	149	246	167
Go_Go55	2	155	121	207	140	232	165	250	169
Go_Go56	2	143	115	207	126	210	141	210	163
Go_Go56	2	143	133	227	136	232	151	234	169
Hie_Hie2	2	143	121	145	144	214	147	222	139
Hie_Hie2	2	145	121	145	168	246	147	240	169
Hie_Hie3	2	141	115	199	134	228	151	218	175
Hie_Hie3	2	143	127	207	138	240	153	226	181
Hie_Hie4	2	143	121	207	140	214	147	222	193
Hie_Hie4	2	143	127	207	150	228	151	250	193
Hie_Hie5	2	143	121	205	134	228	151	210	161
Hie_Hie5	2	151	121	213	170	228	151	240	171
Hie_Hie6	2	143	121	185	134	220	153	182	169
Hie_Hie6	2	145	130	217	156	228	167	218	193
Hie_Hie7	2	141	115	183	134	224	147	194	161
Hie_Hie7	2	143	130	213	152	232	151	238	173
Hie_Hie8	2	143	121	207	128	226	147	216	173
Hie_Hie8	2	143	121	207	166	228	147	232	179
Hie_Hie9	2	131	118	189	134	228	151	186	173
Hie_Hie9	2	133	121	223	164	244	159	202	175
Hie_Hie11	2	141	118	199	142	228	151	228	177
Hie_Hie11	2	161	121	203	148	234	157	228	187
Hie_Hie12	2	141	115	201	134	210	149	218	143
Hie_Hie12	2	143	127	209	134	232	153	232	177
Hie_Hie13	2	141	118	197	140	228	145	212	151
Hie_Hie13	2	143	121	201	168	258	159	256	157
Hie_Hie14	2	131	118	203	156	226	169	172	173
Hie_Hie14	2	159	121	255	158	228	177	178	185
Hie_Hie15	2	133	115	211	150	216	155	204	169
Hie_Hie15	2	149	118	221	170	232	155	246	181
Hie_Hie16	2	131	118	169	120	230	151	218	159
Hie_Hie16	2	143	124	201	140	234	167	242	183
Hie_Hie17	2	141	124	211	134	220	155	194	171
Hie_Hie17	2	143	127	221	140	228	159	236	173
Hie_Hie18	2	131	121	227	134	228	149	194	155
Hie_Hie18	2	145	124	239	164	234	149	218	165
Hie_Hie19	2	143	115	179	136	210	155	184	133
Hie_Hie19	2	143	124	207	150	216	163	222	183
Hie_Hie20	2	141	127	213	136	210	147	176	169
Hie_Hie20	2	161	133	265	166	220	147	238	203
Hie_Hie21	2	147	121	199	150	220	151	178	173
Hie_Hie21	2	147	127	203	164	228	165	188	177
Hie_Hie22	2	137	118	213	148	220	149	184	169
Hie_Hie22	2	141	121	269	154	230	157	210	175
Hie_Hie23	2	131	121	211	140	216	151	210	175
Hie_Hie23	2	151	121	253	166	232	165	220	199
Hie_Hie24	2	143	121	203	154	230	149	202	165
Hie_Hie24	2	159	133	243	160	232	153	234	173
Hie_Hie25	2	131	115	189	134	210	155	194	161
Hie_Hie25	2	135	127	205	136	228	167	212	169
Hie_Hie26	2	141	127	199	140	210	151	208	159
Hie_Hie26	2	143	133	225	144	232	153	234	183
Hie_Hie27	2	133	118	215	136	232	153	188	157
Hie_Hie27	2	143	124	257	162	244	165	192	159
Hie_Hie28	2	137	121	179	154	220	155	198	165
Hie_Hie28	2	137	130	243	160	222	157	222	169
Hie_Hie29	2	131	121	193	126	228	147	190	137
Hie_Hie29	2	143	130	251	162	234	159	236	177
Hie_Hie30	2	119	115	223	130	226	151	198	145
Hie_Hie30	2	143	133	263	138	230	159	204	161
Hie_Hie31	2	141	124	169	136	224	147	204	155
Hie_Hie31	2	145	127	239	156	228	173	212	161
Hie_Hie32	2	143	124	191	138	230	147	222	169
Hie_Hie32	2	143	133	225	162	234	149	242	187
Hie_Hie33	2	141	118	175	134	216	151	212	167
Hie_Hie33	2	143	121	183	154	230	167	238	177
Hie_Hie34	2	133	124	189	134	220	167	178	165
Hie_Hie34	2	141	124	207	142	228	177	216	165
Hie_Hie35	2	135	124	201	134	224	161	194	153
Hie_Hie35	2	141	127	219	140	226	167	232	195
Hie_Hie36	2	143	118	207	142	224	149	224	161
Hie_Hie36	2	147	124	207	162	224	151	234	165
Hie_Hie37	2	133	121	195	134	224	151	224	153
Hie_Hie37	2	133	124	241	140	228	173	238	171
Hie_Hie38	2	149	127	191	126	210	155	196	177
Hie_Hie38	2	149	133	203	150	210	167	242	185
Hie_Hie39	2	141	127	185	138	220	145	182	165
Hie_Hie39	2	157	127	185	156	232	153	194	171
Hie_Hie40	2	131	121	219	134	210	153	220	163
Hie_Hie40	2	143	133	269	142	228	165	230	169
Hie_Hie41	2	141	121	197	140	230	147	250	137
Hie_Hie41	2	143	127	257	160	236	151	252	193
Hie_Hie42	2	141	121	211	126	216	153	192	163
Hie_Hie42	2	143	127	221	136	230	157	258	187
Hie_Hie43	2	141	121	211	132	230	153	222	159
Hie_Hie43	2	141	121	217	140	234	153	226	159
Hie_Hie44	2	131	121	231	134	210	151	178	189
Hie_Hie44	2	141	124	233	150	230	161	230	219
Hie_Hie45	2	143	127	183	140	228	151	204	165
Hie_Hie45	2	145	127	211	140	230	153	212	177
Hie_Hie46	2	119	121	207	136	210	147	220	155
Hie_Hie46	2	143	121	213	140	234	147	232	169
Hie_Hie47	2	137	127	205	136	212	147	232	157
Hie_Hie47	2	141	133	207	140	232	153	266	157
Hie_Hie48	2	141	115	169	142	210	151	212	157
Hie_Hie48	2	143	124	207	148	230	177	216	173
Hie_Hie49	2	159	130	165	136	212	149	202	155
Hie_Hie49	2	159	145	233	142	224	151	250	175
Lar_Lar1	2	129	127	199	134	220	153	198	141
Lar_Lar1	2	131	130	205	134	244	155	250	169
Lar_Lar2	2	141	127	191	140	216	149	186	149
Lar_Lar2	2	143	127	195	140	226	171	194	169
Lar_Lar3	2	143	121	193	126	230	147	184	175
Lar_Lar3	2	145	133	205	134	234	151	212	177
Lar_Lar4	2	133	127	199	134	228	147	204	145
Lar_Lar4	2	143	127	211	140	232	151	230	177
Lar_Lar5	2	119	121	191	134	210	147	212	165
Lar_Lar5	2	153	121	243	158	228	173	236	185
Lar_Lar6	2	141	127	197	134	216	151	222	165
Lar_Lar6	2	143	133	277	150	228	177	248	171
Lar_Lar7	2	159	121	175	134	230	155	218	175
Lar_Lar7	2	165	127	207	136	232	159	226	175
Lar_Lar8	2	141	127	169	134	228	151	212	151
Lar_Lar8	2	143	130	189	136	228	153	236	165
Lar_Lar10	2	143	121	203	120	230	153	184	161
Lar_Lar10	2	167	121	207	134	232	157	242	187
Lar_Lar11	2	143	121	209	120	234	149	194	157
Lar_Lar11	2	143	121	219	134	248	149	204	175
Lar_Lar12	2	143	121	179	134	228	147	228	169
Lar_Lar12	2	159	121	215	172	230	149	236	173
Lar_Lar14	2	143	121	249	140	230	157	232	161
Lar_Lar14	2	169	124	275	162	258	175	256	181
Lar_Lar15	2	131	121	195	132	224	151	190	143
Lar_Lar15	2	143	133	215	134	228	157	236	191
Lar_Lar16	2	141	121	191	140	232	151	208	163
Lar_Lar16	2	143	121	215	142	256	155	210	171
Lar_Lar17	2	143	121	185	136	238	155	264	169
Lar_Lar17	2	143	124	201	140	240	155	264	171
Lar_Lar18	2	145	118	207	130	210	147	200	161
Lar_Lar18	2	167	124	213	158	228	153	238	171
Lar_Lar19	2	133	118	191	134	216	147	222	165
Lar_Lar19	2	143	121	203	162	230	153	250	169
Lar_Lar20	2	141	121	201	120	230	151	220	183
Lar_Lar20	2	143	124	209	142	260	155	236	209
Lar_Lar21	2	141	124	207	140	214	151	232	169
Lar_Lar21	2	143	130	207	170	234	151	244	191
Lar_Lar22	2	143	115	183	130	228	151	172	145
Lar_Lar22	2	143	121	265	134	230	155	248	221
Lar_Lar23	2	131	127	207	136	224	151	204	167
Lar_Lar23	2	131	130	233	160	228	173	216	175
Lar_Lar24	2	143	124	175	136	210	151	194	161
Lar_Lar24	2	143	127	243	156	236	155	256	171
Lar_Lar25	2	131	121	197	120	220	151	198	157
Lar_Lar25	2	159	127	215	120	228	177	212	173
Lar_Lar26	2	133	121	191	140	212	149	198	165
Lar_Lar26	2	143	127	201	150	222	179	212	175
Lar_Lar27	2	131	121	237	136	228	147	192	169
Lar_Lar27	2	143	124	241	142	256	167	256	171
Lar_Lar28	2	133	121	199	140	222	149	200	161
Lar_Lar28	2	135	121	205	156	232	151	232	193
Lar_Lar29	2	143	121	195	132	210	147	204	161
Lar_Lar29	2	143	121	195	166	240	153	250	195
Lar_Lar30	2	131	121	191	152	228	151	178	165
Lar_Lar30	2	141	124	219	162	232	155	188	195
Lar_Lar31	2	133	115	171	134	230	149	218	159
Lar_Lar31	2	145	124	207	154	256	155	220	187
Lar_Lar32	2	143	124	189	140	220	151	204	177
Lar_Lar32	2	147	127	203	140	228	157	230	181
Lar_Lar33	2	139	121	169	126	232	151	232	165
Lar_Lar33	2	143	121	207	142	236	155	232	169
Lar_Lar34	2	131	121	169	130	226	159	194	193
Lar_Lar34	2	143	130	207	140	228	173	236	197
Lar_Lar35	2	131	121	167	132	234	149	178	177
Lar_Lar35	2	145	127	205	160	260	155	178	189
Lar_Lar36	2	141	115	219	132	210	151	194	167
Lar_Lar36	2	145	121	229	152	222	151	222	179
Lar_Lar37	2	135	118	169	122	228	147	212	165
Lar_Lar37	2	141	121	189	122	228	153	256	191
Lar_Lar38	2	143	121	205	140	210	143	200	163
Lar_Lar38	2	143	124	259	152	260	147	234	163
Lar_Lar39	2	143	115	211	124	228	147	182	149
Lar_Lar39	2	151	121	225	148	230	153	212	171
Lar_Lar40	2	141	121	169	140	228	149	198	173
Lar_Lar40	2	145	124	207	150	234	151	208	177
Lar_Lar41	2	143	127	203	156	212	171	210	169
Lar_Lar41	2	143	130	233	162	234	173	220	183
Lar_Lar42	2	143	130	197	120	228	149	172	155
Lar_Lar42	2	155	133	207	120	234	151	236	161
Lar_Lar43	2	141	115	177	126	228	155	172	163
Lar_Lar43	2	143	121	211	134	228	175	206	171
Lar_Lar44	2	141	121	185	138	230	151	194	173
Lar_Lar44	2	159	127	273	160	234	155	218	215
Lar_Lar45	2	141	121	183	134	226	143	192	143
Lar_Lar45	2	149	127	193	150	228	153	232	183
Lar_Lar46	2	143	124	169	134	210	149	228	161
Lar_Lar46	2	151	124	199	140	220	151	232	169
Lar_Lar47	2	129	121	207	126	204	153	212	153
Lar_Lar47	2	153	130	245	134	256	179	232	157
Lar_Lar48	2	143	127	189	140	220	151	216	165
Lar_Lar48	2	143	127	207	150	230	183	218	177
Lar_Lar49	2	141	121	189	126	216	147	172	169
Lar_Lar49	2	169	121	211	144	228	155	178	175
Lar_Lar50	2	141	121	243	138	230	155	208	161
Lar_Lar50	2	157	121	251	140	260	167	220	163
Lar_Lar51	2	141	118	175	134	224	159	194	173
Lar_Lar51	2	143	133	183	160	224	169	222	177
Lar_Lar52	2	143	130	189	140	244	173	236	171
Lar_Lar52	2	145	133	221	164	250	173	240	175
Lar_Lar53	2	149	124	169	144	224	149	184	165
Lar_Lar53	2	155	133	181	144	234	151	198	193
Mara_Mara1	2	133	115	171	120	224	149	216	165
Mara_Mara1	2	157	130	207	144	232	155	242	181
Mara_Mara2	2	143	121	213	134	232	151	180	169
Mara_Mara2	2	145	121	271	134	234	175	194	171
Mara_Mara3	2	131	121	189	134	210	145	198	169
Mara_Mara3	2	159	133	193	150	228	155	228	177
Mara_Mara4	2	141	118	259	130	222	153	242	171
Mara_Mara4	2	143	121	273	134	228	179	250	175
Mara_Mara5	2	143	121	203	138	216	145	204	183
Mara_Mara5	2	143	133	225	160	234	179	212	197
Mara_Mara6	2	141	121	177	120	226	147	210	157
Mara_Mara6	2	143	136	201	180	236	153	210	165
Mara_Mara7	2	135	101	207	134	228	175	204	159
Mara_Mara7	2	135	115	207	152	234	175	256	197
Mara_Mara8	2	139	121	207	134	224	149	192	161
Mara_Mara8	2	143	130	213	140	228	153	194	175
Mara_Mara9	2	131	121	167	134	226	149	178	141
Mara_Mara9	2	141	121	207	150	230	151	232	155
Mara_Mara1_163	2	143	121	183	126	230	161	184	167
Mara_Mara1_163	2	167	130	205	134	230	163	250	177
Mara_Mara1_164	2	133	121	193	156	210	147	222	171
Mara_Mara1_164	2	143	127	251	162	228	163	224	175
Mara_Mara1_165	2	131	127	225	160	228	147	232	173
Mara_Mara1_165	2	145	133	245	160	230	155	240	181
Mara_Mara1_166	2	141	121	199	154	230	151	248	171
Mara_Mara1_166	2	143	121	219	170	246	151	250	201
Mara_Mara1_167	2	129	118	189	134	222	147	210	179
Mara_Mara1_167	2	133	124	213	148	228	171	224	207
Mara_Mara1_168	2	141	118	193	140	228	151	192	159
Mara_Mara1_168	2	145	121	215	150	236	153	236	181
Mara_Mara1_169	2	143	127	259	134	216	157	228	155
Mara_Mara1_169	2	145	130	261	152	228	163	264	161
Mara_Mara1_170	2	119	118	199	130	232	153	192	137
Mara_Mara1_170	2	151	127	211	158	236	161	254	165
Mara_Mara1_171	2	131	121	213	134	224	151	210	165
Mara_Mara1_171	2	141	124	253	142	230	151	222	171
Mara_Mara1_172	2	141	121	203	140	224	149	200	155
Mara_Mara1_172	2	153	121	243	152	228	153	212	169
Mara_Mara2_173	2	143	124	189	132	224	147	218	173
Mara_Mara2_173	2	143	127	213	162	224	159	222	187
Mara_Mara2_174	2	145	124	217	138	220	155	192	167
Mara_Mara2_174	2	157	124	227	140	230	155	210	169
Mara_Mara2_175	2	135	121	189	140	216	151	208	143
Mara_Mara2_175	2	149	127	201	168	230	151	222	189
Mara_Mara2_176	2	137	115	193	134	228	147	216	137
Mara_Mara2_176	2	141	115	201	140	230	151	240	187
Mara_Mara2_177	2	143	121	209	150	224	173	212	161
Mara_Mara2_177	2	143	121	213	154	232	173	242	169
Mara_Mara2_178	2	143	121	167	148	210	155	210	175
Mara_Mara2_178	2	143	127	205	148	232	155	236	195
Mara_Mara2_179	2	141	121	195	140	228	149	218	143
Mara_Mara2_179	2	163	124	267	168	230	179	232	181
Mara_Mara2_180	2	143	121	193	132	220	145	192	137
Mara_Mara2_180	2	155	127	275	146	228	155	228	165
Mara_Mara2_181	2	131	118	201	134	222	151	194	137
Mara_Mara2_181	2	133	127	217	134	234	157	270	163
Mara_Mara2_182	2	143	121	197	130	228	149	228	155
Mara_Mara2_182	2	155	127	197	154	234	153	238	173
Mara_Mara3_183	2	129	121	211	120	216	155	222	179
Mara_Mara3_183	2	143	127	237	126	234	167	226	227
Mara_Mara3_184	2	133	124	209	142	210	155	216	163
Mara_Mara3_184	2	147	133	211	154	226	157	256	165
Mara_Mara3_185	2	143	121	179	134	224	155	178	145
Mara_Mara3_185	2	165	121	185	146	228	175	210	157
Mara_Mara3_186	2	119	121	181	140	214	149	230	159
Mara_Mara3_186	2	141	133	191	154	230	157	236	175
Mara_Mara3_187	2	143	124	205	126	230	147	208	175
Mara_Mara3_187	2	143	127	209	134	232	149	208	189
Mara_Mara3_188	2	141	115	165	140	232	151	190	193
Mara_Mara3_188	2	141	121	183	158	232	155	204	195
